  …¢”µ      XC          YC          ZC      ÇúÂÊ      Á¦¾Ø
  0.363449  -209.311223   65.963915    0.000000  1.153216e-01  0.000000e+00
  0.363707  -209.111707   66.093613    0.000000  1.162972e-01  0.000000e+00
  0.363965  -208.915723   66.228875    0.000000  1.170942e-01  0.000000e+00
  0.364223  -208.723438   66.369660    0.000000  1.177324e-01  0.000000e+00
  0.364481  -208.535017   66.515913    0.000000  1.182321e-01  0.000000e+00
  0.364739  -208.350624   66.667563    0.000000  1.186132e-01  0.000000e+00
  0.364997  -208.170427   66.824528    0.000000  1.188958e-01  0.000000e+00
  0.365256  -207.994590   66.986712    0.000000  1.190992e-01  0.000000e+00
  0.365514  -207.823276   67.154008    0.000000  1.192421e-01  0.000000e+00
  0.365772  -207.656650   67.326295    0.000000  1.193425e-01  0.000000e+00
  0.366030  -207.494873   67.503442    0.000000  1.194173e-01  0.000000e+00
  0.366288  -207.338104   67.685309    0.000000  1.194823e-01  0.000000e+00
  0.366546  -207.186501   67.871744    0.000000  1.195521e-01  0.000000e+00
  0.366804  -207.040220   68.062587    0.000000  1.196401e-01  0.000000e+00
  0.367062  -206.899412   68.257668    0.000000  1.197583e-01  0.000000e+00
  0.367321  -206.764228   68.456810    0.000000  1.199176e-01  0.000000e+00
  0.367579  -206.634813   68.659826    0.000000  1.201270e-01  0.000000e+00
  0.367837  -206.511309   68.866525    0.000000  1.203946e-01  0.000000e+00
  0.368095  -206.393853   69.076707    0.000000  1.207269e-01  0.000000e+00
  0.368353  -206.282581   69.290167    0.000000  1.211289e-01  0.000000e+00
  0.368611  -206.177619   69.506693    0.000000  1.216041e-01  0.000000e+00
  0.368869  -206.079093   69.726072    0.000000  1.221548e-01  0.000000e+00
  0.369128  -205.987121   69.948082    0.000000  1.227815e-01  0.000000e+00
  0.369386  -205.901814   70.172500    0.000000  1.234833e-01  0.000000e+00
  0.369644  -205.823280   70.399099    0.000000  1.242578e-01  0.000000e+00
  0.369902  -205.751619   70.627650    0.000000  1.251008e-01  0.000000e+00
  0.370160  -205.686923   70.857920    0.000000  1.260067e-01  0.000000e+00
  0.370418  -205.629280   71.089676    0.000000  1.269680e-01  0.000000e+00
  0.370676  -205.578769   71.322685    0.000000  1.279757e-01  0.000000e+00
  0.370934  -205.535460   71.556712    0.000000  1.290188e-01  0.000000e+00
  0.371193  -205.499417   71.791522    0.000000  1.300849e-01  0.000000e+00
  0.371451  -205.470695   72.026882    0.000000  1.311595e-01  0.000000e+00
  0.371709  -205.449340   72.262559    0.000000  1.322267e-01  0.000000e+00
  0.371967  -205.435389   72.498322    0.000000  1.332689e-01  0.000000e+00
  0.372225  -205.428869   72.733945    0.000000  1.342670e-01  0.000000e+00
  0.372483  -205.429800   72.969200    0.000000  1.352008e-01  0.000000e+00
  0.372741  -205.438189   73.203868    0.000000  1.360488e-01  0.000000e+00
  0.372999  -205.454034   73.437730    0.000000  1.367887e-01  0.000000e+00
  0.373258  -205.477323   73.670573    0.000000  1.373978e-01  0.000000e+00
  0.373516  -205.508031   73.902190    0.000000  1.378531e-01  0.000000e+00
  0.373774  -205.546123   74.132379    0.000000  1.381321e-01  0.000000e+00
  0.374032  -205.591552   74.360945    0.000000  1.382128e-01  0.000000e+00
  0.374290  -205.644260   74.587698    0.000000  1.380743e-01  0.000000e+00
  0.374548  -205.704176   74.812458    0.000000  1.376974e-01  0.000000e+00
  0.374806  -205.771216   75.035052    0.000000  1.370648e-01  0.000000e+00
  0.375065  -205.845283   75.255315    0.000000  1.361614e-01  0.000000e+00
  0.375323  -205.926268   75.473092    0.000000  1.349824e-01  0.000000e+00
  0.375581  -206.014047   75.688238    0.000000  1.335407e-01  0.000000e+00
  0.375839  -206.108486   75.900615    0.000000  1.318536e-01  0.000000e+00
  0.376097  -206.209436   76.110097    0.000000  1.299408e-01  0.000000e+00
  0.376355  -206.316740   76.316567    0.000000  1.278232e-01  0.000000e+00
  0.376613  -206.430229   76.519918    0.000000  1.255233e-01  0.000000e+00
  0.376871  -206.549728   76.720050    0.000000  1.230635e-01  0.000000e+00
  0.377130  -206.675050   76.916874    0.000000  1.204666e-01  0.000000e+00
  0.377388  -206.806002   77.110312    0.000000  1.177543e-01  0.000000e+00
  0.377646  -206.942385   77.300292    0.000000  1.149478e-01  0.000000e+00
  0.377904  -207.083994   77.486753    0.000000  1.120667e-01  0.000000e+00
  0.378162  -207.230618   77.669644    0.000000  1.091289e-01  0.000000e+00
  0.378420  -207.382042   77.848921    0.000000  1.061507e-01  0.000000e+00
  0.378678  -207.538050   78.024552    0.000000  1.031463e-01  0.000000e+00
  0.378936  -207.698420   78.196512    0.000000  1.001282e-01  0.000000e+00
  0.379195  -207.862931   78.364786    0.000000  9.710662e-02  0.000000e+00
  0.379453  -208.031360   78.529367    0.000000  9.408980e-02  0.000000e+00
  0.379711  -208.203484   78.690259    0.000000  9.108416e-02  0.000000e+00
  0.379969  -208.379081   78.847473    0.000000  8.809424e-02  0.000000e+00
  0.380227  -208.557932   79.001030    0.000000  8.512286e-02  0.000000e+00
  0.380485  -208.739819   79.150959    0.000000  8.217119e-02  0.000000e+00
  0.380743  -208.924528   79.297301    0.000000  7.923897e-02  0.000000e+00
  0.381002  -209.111847   79.440101    0.000000  7.632455e-02  0.000000e+00
  0.381260  -209.301574   79.579417    0.000000  7.342511e-02  0.000000e+00
  0.381518  -209.493508   79.715313    0.000000  7.053675e-02  0.000000e+00
  0.381776  -209.687456   79.847864    0.000000  6.765469e-02  0.000000e+00
  0.382034  -209.883235   79.977152    0.000000  6.477339e-02  0.000000e+00
  0.382292  -210.080667   80.103269    0.000000  6.188673e-02  0.000000e+00
  0.382550  -210.279586   80.226314    0.000000  5.898818e-02  0.000000e+00
  0.382808  -210.479833   80.346397    0.000000  5.607102e-02  0.000000e+00
  0.383067  -210.681263   80.463634    0.000000  5.312814e-02  0.000000e+00
  0.383325  -210.883740   80.578152    0.000000  5.015180e-02  0.000000e+00
  0.383583  -211.087140   80.690083    0.000000  4.713608e-02  0.000000e+00
  0.383841  -211.291350   80.799569    0.000000  4.407730e-02  0.000000e+00
  0.384099  -211.496267   80.906756    0.000000  4.097396e-02  0.000000e+00
  0.384357  -211.701794   81.011797    0.000000  3.782659e-02  0.000000e+00
  0.384615  -211.907847   81.114850    0.000000  3.463761e-02  0.000000e+00
  0.384874  -212.114347   81.216077    0.000000  3.141121e-02  0.000000e+00
  0.385132  -212.321222   81.315642    0.000000  2.815321e-02  0.000000e+00
  0.385390  -212.528409   81.413714    0.000000  2.487089e-02  0.000000e+00
  0.385648  -212.735849   81.510464    0.000000  2.157284e-02  0.000000e+00
  0.385906  -212.943489   81.606061    0.000000  1.826877e-02  0.000000e+00
  0.386164  -213.151279   81.700679    0.000000  1.496934e-02  0.000000e+00
  0.386422  -213.359175   81.794489    0.000000  1.168594e-02  0.000000e+00
  0.386680  -213.567136   81.887662    0.000000  8.430535e-03  0.000000e+00
  0.386939  -213.775123   81.980367    0.000000  5.214524e-03  0.000000e+00
  0.387197  -213.983099   82.072771    0.000000  2.043893e-03  0.000000e+00
  0.387455  -214.191029   82.165039    0.000000  -1.077587e-03  0.000000e+00
  0.387713  -214.398880   82.257333    0.000000  -4.146276e-03  0.000000e+00
  0.387971  -214.606620   82.349811    0.000000  -7.158697e-03  0.000000e+00
  0.388229  -214.814214   82.442630    0.000000  -1.011158e-02  0.000000e+00
  0.388487  -215.021633   82.535943    0.000000  -1.300192e-02  0.000000e+00
  0.388745  -215.228844   82.629899    0.000000  -1.582701e-02  0.000000e+00
  0.389004  -215.435813   82.724647    0.000000  -1.858449e-02  0.000000e+00
  0.389262  -215.642508   82.820328    0.000000  -2.127241e-02  0.000000e+00
  0.389520  -215.848894   82.917084    0.000000  -2.388929e-02  0.000000e+00
  0.389778  -216.054935   83.015050    0.000000  -2.643414e-02  0.000000e+00
  0.390036  -216.260593   83.114359    0.000000  -2.890650e-02  0.000000e+00
  0.390294  -216.465826   83.215140    0.000000  -3.130654e-02  0.000000e+00
  0.390552  -216.670593   83.317519    0.000000  -3.363502e-02  0.000000e+00
  0.390811  -216.874846   83.421615    0.000000  -3.589340e-02  0.000000e+00
  0.391069  -217.078537   83.527547    0.000000  -3.808383e-02  0.000000e+00
  0.391327  -217.281613   83.635426    0.000000  -4.020916e-02  0.000000e+00
  0.391585  -217.484016   83.745362    0.000000  -4.227303e-02  0.000000e+00
  0.391843  -217.685684   83.857457    0.000000  -4.427980e-02  0.000000e+00
  0.392101  -217.886552   83.971810    0.000000  -4.623466e-02  0.000000e+00
  0.392359  -218.086547   84.088517    0.000000  -4.814355e-02  0.000000e+00
  0.392617  -218.285594   84.207667    0.000000  -5.001323e-02  0.000000e+00
  0.392876  -218.483608   84.329344    0.000000  -5.185128e-02  0.000000e+00
  0.393134  -218.680501   84.453629    0.000000  -5.366609e-02  0.000000e+00
  0.393392  -218.876177   84.580595    0.000000  -5.546689e-02  0.000000e+00
  0.393650  -219.070534   84.710313    0.000000  -5.726375e-02  0.000000e+00
  0.393908  -219.263462   84.842845    0.000000  -5.906761e-02  0.000000e+00
  0.394166  -219.454844   84.978251    0.000000  -6.089029e-02  0.000000e+00
  0.394424  -219.644553   85.116582    0.000000  -6.274455e-02  0.000000e+00
  0.394682  -219.832457   85.257886    0.000000  -6.464373e-02  0.000000e+00
  0.394941  -220.018413   85.402205    0.000000  -6.659623e-02  0.000000e+00
  0.395199  -220.202271   85.549573    0.000000  -6.860566e-02  0.000000e+00
  0.395457  -220.383871   85.700020    0.000000  -7.067491e-02  0.000000e+00
  0.395715  -220.563050   85.853569    0.000000  -7.280616e-02  0.000000e+00
  0.395973  -220.739635   86.010240    0.000000  -7.500078e-02  0.000000e+00
  0.396231  -220.913452   86.170042    0.000000  -7.725922e-02  0.000000e+00
  0.396489  -221.084319   86.332984    0.000000  -7.958092e-02  0.000000e+00
  0.396748  -221.252053   86.499065    0.000000  -8.196414e-02  0.000000e+00
  0.397006  -221.416466   86.668281    0.000000  -8.440586e-02  0.000000e+00
  0.397264  -221.577370   86.840621    0.000000  -8.690164e-02  0.000000e+00
  0.397522  -221.734575   87.016068    0.000000  -8.944547e-02  0.000000e+00
  0.397780  -221.887890   87.194601    0.000000  -9.202965e-02  0.000000e+00
  0.398038  -222.037126   87.376193    0.000000  -9.464467e-02  0.000000e+00
  0.398296  -222.182094   87.560810    0.000000  -9.727906e-02  0.000000e+00
  0.398554  -222.322608   87.748413    0.000000  -9.991938e-02  0.000000e+00
  0.398813  -222.458484   87.938960    0.000000  -1.025501e-01  0.000000e+00
  0.399071  -222.589542   88.132399    0.000000  -1.051535e-01  0.000000e+00
  0.399329  -222.715606   88.328677    0.000000  -1.077101e-01  0.000000e+00
  0.399587  -222.836507   88.527733    0.000000  -1.101982e-01  0.000000e+00
  0.399845  -222.952079   88.729501    0.000000  -1.125945e-01  0.000000e+00
  0.400103  -223.062166   88.933911    0.000000  -1.148742e-01  0.000000e+00
  0.400361  -223.166618   89.140885    0.000000  -1.170112e-01  0.000000e+00
  0.400620  -223.265293   89.350342    0.000000  -1.189789e-01  0.000000e+00
  0.400878  -223.358060   89.562195    0.000000  -1.207503e-01  0.000000e+00
  0.401136  -223.444797   89.776352    0.000000  -1.222988e-01  0.000000e+00
  0.401394  -223.525393   89.992716    0.000000  -1.235986e-01  0.000000e+00
  0.401652  -223.599749   90.211183    0.000000  -1.246256e-01  0.000000e+00
  0.401910  -223.667777   90.431646    0.000000  -1.253580e-01  0.000000e+00
  0.402168  -223.729405   90.653992    0.000000  -1.257767e-01  0.000000e+00
  0.402426  -223.784572   90.878103    0.000000  -1.258660e-01  0.000000e+00
  0.402685  -223.833235   91.103855    0.000000  -1.256242e-01  0.000000e+00
  0.402943  -223.875364   91.331121    0.000000  -1.250692e-01  0.000000e+00
  0.403201  -223.910943   91.559768    0.000000  -1.242236e-01  0.000000e+00
  0.403459  -223.939973   91.789660    0.000000  -1.231120e-01  0.000000e+00
  0.403717  -223.962465   92.020657    0.000000  -1.217612e-01  0.000000e+00
  0.403975  -223.978445   92.252616    0.000000  -1.201987e-01  0.000000e+00
  0.404233  -223.987950   92.485390    0.000000  -1.184529e-01  0.000000e+00
  0.404491  -223.991029   92.718834    0.000000  -1.165520e-01  0.000000e+00
  0.404750  -223.987741   92.952796    0.000000  -1.145236e-01  0.000000e+00
  0.405008  -223.978157   93.187128    0.000000  -1.123943e-01  0.000000e+00
  0.405266  -223.962355   93.421677    0.000000  -1.101892e-01  0.000000e+00
  0.405524  -223.940426   93.656292    0.000000  -1.079317e-01  0.000000e+00
  0.405782  -223.912464   93.890823    0.000000  -1.056435e-01  0.000000e+00
  0.406040  -223.878575   94.125118    0.000000  -1.033438e-01  0.000000e+00
  0.406298  -223.838871   94.359030    0.000000  -1.010501e-01  0.000000e+00
  0.406557  -223.793470   94.592409    0.000000  -9.877752e-02  0.000000e+00
  0.406815  -223.742496   94.825111    0.000000  -9.653904e-02  0.000000e+00
  0.407073  -223.686079   95.056994    0.000000  -9.434567e-02  0.000000e+00
  0.407331  -223.624351   95.287917    0.000000  -9.220642e-02  0.000000e+00
  0.407589  -223.557452   95.517744    0.000000  -9.012845e-02  0.000000e+00
  0.407847  -223.485523   95.746343    0.000000  -8.811720e-02  0.000000e+00
  0.408105  -223.408707   95.973587    0.000000  -8.617648e-02  0.000000e+00
  0.408363  -223.327151   96.199353    0.000000  -8.430862e-02  0.000000e+00
  0.408622  -223.241002   96.423524    0.000000  -8.251456e-02  0.000000e+00
  0.408880  -223.150409   96.645987    0.000000  -8.079395e-02  0.000000e+00
  0.409138  -223.055521   96.866639    0.000000  -7.914529e-02  0.000000e+00
  0.409396  -222.956486   97.085381    0.000000  -7.756594e-02  0.000000e+00
  0.409654  -222.853452   97.302123    0.000000  -7.605223e-02  0.000000e+00
  0.409912  -222.746564   97.516781    0.000000  -7.459952e-02  0.000000e+00
  0.410170  -222.635966   97.729280    0.000000  -7.320221e-02  0.000000e+00
  0.410428  -222.521798   97.939555    0.000000  -7.185319e-02  0.000000e+00
  0.410687  -222.404198   98.147548    0.000000  -7.054293e-02  0.000000e+00
  0.410945  -222.283299   98.353211    0.000000  -6.926214e-02  0.000000e+00
  0.411203  -222.159233   98.556504    0.000000  -6.800235e-02  0.000000e+00
  0.411461  -222.032125   98.757397    0.000000  -6.675581e-02  0.000000e+00
  0.411719  -221.902100   98.955864    0.000000  -6.551547e-02  0.000000e+00
  0.411977  -221.769278   99.151892    0.000000  -6.427499e-02  0.000000e+00
  0.412235  -221.633776   99.345470    0.000000  -6.302866e-02  0.000000e+00
  0.412494  -221.495708   99.536598    0.000000  -6.177144e-02  0.000000e+00
  0.412752  -221.355184   99.725282    0.000000  -6.049889e-02  0.000000e+00
  0.413010  -221.212311   99.911531    0.000000  -5.920722e-02  0.000000e+00
  0.413268  -221.067193  100.095366    0.000000  -5.789320e-02  0.000000e+00
  0.413526  -220.919931  100.276809    0.000000  -5.655422e-02  0.000000e+00
  0.413784  -220.770622  100.455890    0.000000  -5.518825e-02  0.000000e+00
  0.414042  -220.619360  100.632643    0.000000  -5.379381e-02  0.000000e+00
  0.414300  -220.466238  100.807109    0.000000  -5.237000e-02  0.000000e+00
  0.414559  -220.311343  100.979330    0.000000  -5.091646e-02  0.000000e+00
  0.414817  -220.154759  101.149356    0.000000  -4.943337e-02  0.000000e+00
  0.415075  -219.996569  101.317240    0.000000  -4.792140e-02  0.000000e+00
  0.415333  -219.836852  101.483038    0.000000  -4.638176e-02  0.000000e+00
  0.415591  -219.675684  101.646809    0.000000  -4.481611e-02  0.000000e+00
  0.415849  -219.513137  101.808617    0.000000  -4.322659e-02  0.000000e+00
  0.416107  -219.349282  101.968528    0.000000  -4.161577e-02  0.000000e+00
  0.416366  -219.184185  102.126610    0.000000  -3.998665e-02  0.000000e+00
  0.416624  -219.017911  102.282934    0.000000  -3.834260e-02  0.000000e+00
  0.416882  -218.850520  102.437573    0.000000  -3.668739e-02  0.000000e+00
  0.417140  -218.682071  102.590600    0.000000  -3.502509e-02  0.000000e+00
  0.417398  -218.512619  102.742093    0.000000  -3.336011e-02  0.000000e+00
  0.417656  -218.342216  102.892126    0.000000  -3.169712e-02  0.000000e+00
  0.417914  -218.170914  103.040779    0.000000  -3.004107e-02  0.000000e+00
  0.418172  -217.998758  103.188130    0.000000  -2.839711e-02  0.000000e+00
  0.418431  -217.825792  103.334255    0.000000  -2.677057e-02  0.000000e+00
  0.418689  -217.652059  103.479234    0.000000  -2.516695e-02  0.000000e+00
  0.418947  -217.477597  103.623145    0.000000  -2.359189e-02  0.000000e+00
  0.419205  -217.302442  103.766063    0.000000  -2.205110e-02  0.000000e+00
  0.419463  -217.126627  103.908066    0.000000  -2.055035e-02  0.000000e+00
  0.419721  -216.950184  104.049227    0.000000  -1.909547e-02  0.000000e+00
  0.419979  -216.773140  104.189620    0.000000  -1.769225e-02  0.000000e+00
  0.420237  -216.595521  104.329316    0.000000  -1.634648e-02  0.000000e+00
  0.420496  -216.417350  104.468383    0.000000  -1.506387e-02  0.000000e+00
  0.420754  -216.238647  104.606888    0.000000  -1.385006e-02  0.000000e+00
  0.421012  -216.059431  104.744894    0.000000  -1.271055e-02  0.000000e+00
  0.421270  -215.879716  104.882462    0.000000  -1.165073e-02  0.000000e+00
