資訊清單建立者	17807
日期	06-Jul-2026 22:46:30
目前工作零件	D:\OH-WorkSpace\GGV_LTS_SensitivityAnsysis_V4.0\chengdu endurance track4.0_dwg.prt
節點名	queenzzzworkbook


曲線的曲率分析
------------------------------------------------------------
分析曲線 #               1
檢查點的個數 =             6250
投影平面 = 無
  參數      XC          YC          ZC      曲率      力矩
  0.455593  -510.184680  -375.884095    0.000000  4.397892e-02  0.000000e+00
  0.455753  -510.315519  -375.941780    0.000000  4.562643e-02  0.000000e+00
  0.455913  -510.446644  -375.998574    0.000000  4.723491e-02  0.000000e+00
  0.456073  -510.578063  -376.054445    0.000000  4.880161e-02  0.000000e+00
  0.456233  -510.709780  -376.109362    0.000000  5.032366e-02  0.000000e+00
  0.456393  -510.841800  -376.163296    0.000000  5.179810e-02  0.000000e+00
  0.456553  -510.974129  -376.216220    0.000000  5.322189e-02  0.000000e+00
  0.456713  -511.106770  -376.268106    0.000000  5.459189e-02  0.000000e+00
  0.456873  -511.239728  -376.318927    0.000000  5.590493e-02  0.000000e+00
  0.457033  -511.373005  -376.368659    0.000000  5.715775e-02  0.000000e+00
  0.457193  -511.506605  -376.417279    0.000000  5.834710e-02  0.000000e+00
  0.457353  -511.640530  -376.464763    0.000000  5.946970e-02  0.000000e+00
  0.457513  -511.774783  -376.511090    0.000000  6.052226e-02  0.000000e+00
  0.457673  -511.909365  -376.556240    0.000000  6.150156e-02  0.000000e+00
  0.457833  -512.044277  -376.600195    0.000000  6.240559e-02  0.000000e+00
  0.457993  -512.179521  -376.642938    0.000000  6.323413e-02  0.000000e+00
  0.458153  -512.315096  -376.684452    0.000000  6.398714e-02  0.000000e+00
  0.458313  -512.451002  -376.724722    0.000000  6.466470e-02  0.000000e+00
  0.458473  -512.587238  -376.763737    0.000000  6.526697e-02  0.000000e+00
  0.458633  -512.723804  -376.801482    0.000000  6.579423e-02  0.000000e+00
  0.458793  -512.860699  -376.837949    0.000000  6.624685e-02  0.000000e+00
  0.458953  -512.997919  -376.873126    0.000000  6.662535e-02  0.000000e+00
  0.459113  -513.135464  -376.907007    0.000000  6.693033e-02  0.000000e+00
  0.459273  -513.273330  -376.939584    0.000000  6.716255e-02  0.000000e+00
  0.459434  -513.411514  -376.970851    0.000000  6.732286e-02  0.000000e+00
  0.459594  -513.550014  -377.000803    0.000000  6.741226e-02  0.000000e+00
  0.459754  -513.688825  -377.029438    0.000000  6.743184e-02  0.000000e+00
  0.459914  -513.827943  -377.056752    0.000000  6.738285e-02  0.000000e+00
  0.460074  -513.967365  -377.082746    0.000000  6.726660e-02  0.000000e+00
  0.460234  -514.107085  -377.107417    0.000000  6.708455e-02  0.000000e+00
  0.460394  -514.247100  -377.130769    0.000000  6.683824e-02  0.000000e+00
  0.460554  -514.387402  -377.152802    0.000000  6.652930e-02  0.000000e+00
  0.460714  -514.527988  -377.173521    0.000000  6.615946e-02  0.000000e+00
  0.460874  -514.668851  -377.192928    0.000000  6.573051e-02  0.000000e+00
  0.461034  -514.809986  -377.211031    0.000000  6.524432e-02  0.000000e+00
  0.461194  -514.951386  -377.227834    0.000000  6.470280e-02  0.000000e+00
  0.461354  -515.093045  -377.243345    0.000000  6.410794e-02  0.000000e+00
  0.461514  -515.234957  -377.257573    0.000000  6.346173e-02  0.000000e+00
  0.461674  -515.377114  -377.270527    0.000000  6.276621e-02  0.000000e+00
  0.461834  -515.519509  -377.282216    0.000000  6.202342e-02  0.000000e+00
  0.461994  -515.662136  -377.292652    0.000000  6.123542e-02  0.000000e+00
  0.462154  -515.804988  -377.301847    0.000000  6.040427e-02  0.000000e+00
  0.462314  -515.948056  -377.309815    0.000000  5.953201e-02  0.000000e+00
  0.462474  -516.091333  -377.316567    0.000000  5.862065e-02  0.000000e+00
  0.462634  -516.234811  -377.322120    0.000000  5.767220e-02  0.000000e+00
  0.462794  -516.378484  -377.326489    0.000000  5.668859e-02  0.000000e+00
  0.462954  -516.522342  -377.329690    0.000000  5.567175e-02  0.000000e+00
  0.463114  -516.666377  -377.331740    0.000000  5.462352e-02  0.000000e+00
  0.463274  -516.810583  -377.332657    0.000000  5.354571e-02  0.000000e+00
  0.463434  -516.954949  -377.332460    0.000000  5.244005e-02  0.000000e+00
  0.463594  -517.099470  -377.331168    0.000000  5.130822e-02  0.000000e+00
  0.463754  -517.244135  -377.328801    0.000000  5.015180e-02  0.000000e+00
  0.463914  -517.388937  -377.325380    0.000000  4.897232e-02  0.000000e+00
  0.464074  -517.533868  -377.320927    0.000000  4.777122e-02  0.000000e+00
  0.464234  -517.678919  -377.315464    0.000000  4.654986e-02  0.000000e+00
  0.464394  -517.824082  -377.309013    0.000000  4.530951e-02  0.000000e+00
  0.464554  -517.969349  -377.301599    0.000000  4.405139e-02  0.000000e+00
  0.464714  -518.114712  -377.293245    0.000000  4.277659e-02  0.000000e+00
  0.464874  -518.260162  -377.283977    0.000000  4.148614e-02  0.000000e+00
  0.465034  -518.405691  -377.273819    0.000000  4.018098e-02  0.000000e+00
  0.465194  -518.551291  -377.262799    0.000000  3.886198e-02  0.000000e+00
  0.465354  -518.696955  -377.250941    0.000000  3.752990e-02  0.000000e+00
  0.465514  -518.842675  -377.238273    0.000000  3.618546e-02  0.000000e+00
  0.465675  -518.988442  -377.224824    0.000000  3.482925e-02  0.000000e+00
  0.465835  -519.134249  -377.210620    0.000000  3.346184e-02  0.000000e+00
  0.465995  -519.280089  -377.195691    0.000000  3.208368e-02  0.000000e+00
  0.466155  -519.425954  -377.180065    0.000000  3.069520e-02  0.000000e+00
  0.466315  -519.571837  -377.163773    0.000000  2.929692e-02  0.000000e+00
  0.466475  -519.717731  -377.146844    0.000000  2.788935e-02  0.000000e+00
  0.466635  -519.863628  -377.129308    0.000000  2.647296e-02  0.000000e+00
  0.466795  -520.009523  -377.111196    0.000000  2.504817e-02  0.000000e+00
  0.466955  -520.155409  -377.092540    0.000000  2.361536e-02  0.000000e+00
  0.467115  -520.301279  -377.073370    0.000000  2.217485e-02  0.000000e+00
  0.467275  -520.447127  -377.053719    0.000000  2.072694e-02  0.000000e+00
  0.467435  -520.592946  -377.033619    0.000000  1.927187e-02  0.000000e+00
  0.467595  -520.738731  -377.013102    0.000000  1.780985e-02  0.000000e+00
  0.467755  -520.884476  -376.992201    0.000000  1.634108e-02  0.000000e+00
  0.467915  -521.030174  -376.970948    0.000000  1.486568e-02  0.000000e+00
  0.468075  -521.175821  -376.949377    0.000000  1.338380e-02  0.000000e+00
  0.468235  -521.321412  -376.927522    0.000000  1.189552e-02  0.000000e+00
  0.468395  -521.466940  -376.905415    0.000000  1.040093e-02  0.000000e+00
  0.468555  -521.612400  -376.883091    0.000000  8.900075e-03  0.000000e+00
  0.468715  -521.757788  -376.860582    0.000000  7.393017e-03  0.000000e+00
  0.468875  -521.903099  -376.837924    0.000000  5.879789e-03  0.000000e+00
  0.469035  -522.048327  -376.815150    0.000000  4.360426e-03  0.000000e+00
  0.469195  -522.193469  -376.792295    0.000000  2.834961e-03  0.000000e+00
  0.469355  -522.338520  -376.769392    0.000000  1.303430e-03  0.000000e+00
  0.469515  -522.483475  -376.746475    0.000000  2.341229e-04  0.000000e+00
  0.469675  -522.628331  -376.723579    0.000000  1.777641e-03  0.000000e+00
  0.469835  -522.773083  -376.700739    0.000000  3.327052e-03  0.000000e+00
  0.469995  -522.917727  -376.677988    0.000000  4.882261e-03  0.000000e+00
  0.470155  -523.062260  -376.655360    0.000000  6.443146e-03  0.000000e+00
  0.470315  -523.206677  -376.632889    0.000000  8.009555e-03  0.000000e+00
  0.470475  -523.350976  -376.610610    0.000000  9.581299e-03  0.000000e+00
  0.470635  -523.495153  -376.588556    0.000000  1.115815e-02  0.000000e+00
  0.470795  -523.639204  -376.566761    0.000000  1.273982e-02  0.000000e+00
  0.470955  -523.783127  -376.545258    0.000000  1.432600e-02  0.000000e+00
  0.471115  -523.926918  -376.524081    0.000000  1.591629e-02  0.000000e+00
  0.471275  -524.070575  -376.503263    0.000000  1.751024e-02  0.000000e+00
  0.471435  -524.214095  -376.482838    0.000000  1.910734e-02  0.000000e+00
  0.471595  -524.357474  -376.462836    0.000000  2.070700e-02  0.000000e+00
  0.471755  -524.500712  -376.443292    0.000000  2.230856e-02  0.000000e+00
  0.471916  -524.643804  -376.424238    0.000000  2.391126e-02  0.000000e+00
  0.472076  -524.786749  -376.405704    0.000000  2.551428e-02  0.000000e+00
  0.472236  -524.929545  -376.387723    0.000000  2.711667e-02  0.000000e+00
  0.472396  -525.072189  -376.370326    0.000000  2.871742e-02  0.000000e+00
  0.472556  -525.214680  -376.353543    0.000000  3.031541e-02  0.000000e+00
  0.472716  -525.357016  -376.337406    0.000000  3.190939e-02  0.000000e+00
  0.472876  -525.499195  -376.321944    0.000000  3.349804e-02  0.000000e+00
  0.473036  -525.641216  -376.307186    0.000000  3.507991e-02  0.000000e+00
  0.473196  -525.783077  -376.293163    0.000000  3.665343e-02  0.000000e+00
  0.473356  -525.924776  -376.279902    0.000000  3.821694e-02  0.000000e+00
  0.473516  -526.066312  -376.267432    0.000000  3.976864e-02  0.000000e+00
  0.473676  -526.207685  -376.255780    0.000000  4.130664e-02  0.000000e+00
  0.473836  -526.348894  -376.244973    0.000000  4.282891e-02  0.000000e+00
  0.473996  -526.489936  -376.235039    0.000000  4.433333e-02  0.000000e+00
  0.474156  -526.630812  -376.226003    0.000000  4.581766e-02  0.000000e+00
  0.474316  -526.771521  -376.217890    0.000000  4.727955e-02  0.000000e+00
  0.474476  -526.912062  -376.210725    0.000000  4.871657e-02  0.000000e+00
  0.474636  -527.052434  -376.204533    0.000000  5.012617e-02  0.000000e+00
  0.474796  -527.192638  -376.199336    0.000000  5.150572e-02  0.000000e+00
  0.474956  -527.332673  -376.195158    0.000000  5.285253e-02  0.000000e+00
  0.475116  -527.472538  -376.192020    0.000000  5.416381e-02  0.000000e+00
  0.475276  -527.612235  -376.189945    0.000000  5.543675e-02  0.000000e+00
  0.475436  -527.751761  -376.188952    0.000000  5.666845e-02  0.000000e+00
  0.475596  -527.891119  -376.189061    0.000000  5.785601e-02  0.000000e+00
  0.475756  -528.030308  -376.190292    0.000000  5.899650e-02  0.000000e+00
  0.475916  -528.169327  -376.192662    0.000000  6.008699e-02  0.000000e+00
  0.476076  -528.308179  -376.196190    0.000000  6.112456e-02  0.000000e+00
  0.476236  -528.446862  -376.200890    0.000000  6.210631e-02  0.000000e+00
  0.476396  -528.585379  -376.206781    0.000000  6.302942e-02  0.000000e+00
  0.476556  -528.723729  -376.213875    0.000000  6.389109e-02  0.000000e+00
  0.476716  -528.861913  -376.222187    0.000000  6.468864e-02  0.000000e+00
  0.476876  -528.999931  -376.231729    0.000000  6.541946e-02  0.000000e+00
  0.477036  -529.137786  -376.242514    0.000000  6.608109e-02  0.000000e+00
  0.477196  -529.275478  -376.254553    0.000000  6.667117e-02  0.000000e+00
  0.477356  -529.413009  -376.267856    0.000000  6.718752e-02  0.000000e+00
  0.477516  -529.550378  -376.282431    0.000000  6.762812e-02  0.000000e+00
  0.477676  -529.687588  -376.298287    0.000000  6.799112e-02  0.000000e+00
  0.477836  -529.824641  -376.315430    0.000000  6.827488e-02  0.000000e+00
  0.477996  -529.961537  -376.333866    0.000000  6.847795e-02  0.000000e+00
  0.478157  -530.098278  -376.353600    0.000000  6.859910e-02  0.000000e+00
  0.478317  -530.234865  -376.374635    0.000000  6.863733e-02  0.000000e+00
  0.478477  -530.371301  -376.396974    0.000000  6.859186e-02  0.000000e+00
  0.478637  -530.507588  -376.420618    0.000000  6.846214e-02  0.000000e+00
  0.478797  -530.643726  -376.445566    0.000000  6.824785e-02  0.000000e+00
  0.478957  -530.779719  -376.471818    0.000000  6.794890e-02  0.000000e+00
  0.479117  -530.915568  -376.499372    0.000000  6.756537e-02  0.000000e+00
  0.479277  -531.051275  -376.528222    0.000000  6.709738e-02  0.000000e+00
  0.479437  -531.186843  -376.558366    0.000000  6.654522e-02  0.000000e+00
  0.479597  -531.322273  -376.589796    0.000000  6.590936e-02  0.000000e+00
  0.479757  -531.457568  -376.622504    0.000000  6.519046e-02  0.000000e+00
  0.479917  -531.592731  -376.656482    0.000000  6.438934e-02  0.000000e+00
  0.480077  -531.727765  -376.691720    0.000000  6.350695e-02  0.000000e+00
  0.480237  -531.862671  -376.728205    0.000000  6.254442e-02  0.000000e+00
  0.480397  -531.997452  -376.765925    0.000000  6.150295e-02  0.000000e+00
  0.480557  -532.132112  -376.804864    0.000000  6.038386e-02  0.000000e+00
  0.480717  -532.266654  -376.845007    0.000000  5.918854e-02  0.000000e+00
  0.480877  -532.401081  -376.886336    0.000000  5.791841e-02  0.000000e+00
  0.481037  -532.535395  -376.928833    0.000000  5.657497e-02  0.000000e+00
  0.481197  -532.669601  -376.972475    0.000000  5.515968e-02  0.000000e+00
  0.481357  -532.803701  -377.017241    0.000000  5.367400e-02  0.000000e+00
  0.481517  -532.937700  -377.063108    0.000000  5.211938e-02  0.000000e+00
  0.481677  -533.071601  -377.110049    0.000000  5.049716e-02  0.000000e+00
  0.481837  -533.205409  -377.158037    0.000000  4.880865e-02  0.000000e+00
  0.481997  -533.339127  -377.207043    0.000000  4.705500e-02  0.000000e+00
  0.482157  -533.472760  -377.257038    0.000000  4.523729e-02  0.000000e+00
  0.482317  -533.606311  -377.307988    0.000000  4.335640e-02  0.000000e+00
  0.482477  -533.739787  -377.359859    0.000000  4.141307e-02  0.000000e+00
  0.482637  -533.873190  -377.412616    0.000000  3.940785e-02  0.000000e+00
  0.482797  -534.006528  -377.466221    0.000000  3.734105e-02  0.000000e+00
  0.482957  -534.139803  -377.520635    0.000000  3.521280e-02  0.000000e+00
  0.483117  -534.273023  -377.575815    0.000000  3.302293e-02  0.000000e+00
  0.483277  -534.406191  -377.631719    0.000000  3.077106e-02  0.000000e+00
  0.483437  -534.539315  -377.688302    0.000000  2.845649e-02  0.000000e+00
  0.483597  -534.672399  -377.745517    0.000000  2.607822e-02  0.000000e+00
  0.483757  -534.805451  -377.803314    0.000000  2.363497e-02  0.000000e+00
  0.483917  -534.938475  -377.861643    0.000000  2.112511e-02  0.000000e+00
  0.484077  -535.071479  -377.920450    0.000000  1.854666e-02  0.000000e+00
  0.484237  -535.204470  -377.979680    0.000000  1.589730e-02  0.000000e+00
  0.484398  -535.337454  -378.039277    0.000000  1.317433e-02  0.000000e+00
  0.484558  -535.470438  -378.099181    0.000000  1.037467e-02  0.000000e+00
  0.484718  -535.603430  -378.159330    0.000000  7.494849e-03  0.000000e+00
  0.484878  -535.736438  -378.219662    0.000000  4.530992e-03  0.000000e+00
  0.485038  -535.869468  -378.280110    0.000000  1.478812e-03  0.000000e+00
  0.485198  -536.002531  -378.340607    0.000000  1.666399e-03  0.000000e+00
  0.485358  -536.135632  -378.401083    0.000000  4.909230e-03  0.000000e+00
  0.485518  -536.268783  -378.461465    0.000000  8.248343e-03  0.000000e+00
  0.485678  -536.401990  -378.521679    0.000000  1.167865e-02  0.000000e+00
  0.485838  -536.535263  -378.581650    0.000000  1.519529e-02  0.000000e+00
  0.485998  -536.668611  -378.641298    0.000000  1.879365e-02  0.000000e+00
  0.486158  -536.802044  -378.700545    0.000000  2.246920e-02  0.000000e+00
  0.486318  -536.935570  -378.759310    0.000000  2.621749e-02  0.000000e+00
  0.486478  -537.069199  -378.817511    0.000000  3.003396e-02  0.000000e+00
  0.486638  -537.202941  -378.875066    0.000000  3.391391e-02  0.000000e+00
  0.486798  -537.336803  -378.931892    0.000000  3.785230e-02  0.000000e+00
  0.486958  -537.470796  -378.987906    0.000000  4.184372e-02  0.000000e+00
  0.487118  -537.604929  -379.043023    0.000000  4.588222e-02  0.000000e+00
  0.487278  -537.739209  -379.097160    0.000000  4.996120e-02  0.000000e+00
  0.487438  -537.873646  -379.150234    0.000000  5.407331e-02  0.000000e+00
  0.487598  -538.008248  -379.202162    0.000000  5.821033e-02  0.000000e+00
  0.487758  -538.143022  -379.252862    0.000000  6.236305e-02  0.000000e+00
  0.487918  -538.277976  -379.302252    0.000000  6.652119e-02  0.000000e+00
  0.488078  -538.413118  -379.350252    0.000000  7.067330e-02  0.000000e+00
  0.488238  -538.548453  -379.396784    0.000000  7.480671e-02  0.000000e+00
  0.488398  -538.683988  -379.441769    0.000000  7.890746e-02  0.000000e+00
  0.488558  -538.819729  -379.485133    0.000000  8.296029e-02  0.000000e+00
  0.488718  -538.955681  -379.526802    0.000000  8.694865e-02  0.000000e+00
  0.488878  -539.091848  -379.566704    0.000000  9.085471e-02  0.000000e+00
  0.489038  -539.228234  -379.604770    0.000000  9.465945e-02  0.000000e+00
  0.489198  -539.364842  -379.640933    0.000000  9.834279e-02  0.000000e+00
  0.489358  -539.501674  -379.675131    0.000000  1.018837e-01  0.000000e+00
  0.489518  -539.638732  -379.707303    0.000000  1.052604e-01  0.000000e+00
  0.489678  -539.776017  -379.737390    0.000000  1.084507e-01  0.000000e+00
  0.489838  -539.913528  -379.765340    0.000000  1.114321e-01  0.000000e+00
  0.489998  -540.051265  -379.791102    0.000000  1.141822e-01  0.000000e+00
  0.490158  -540.189225  -379.814629    0.000000  1.166789e-01  0.000000e+00
  0.490318  -540.327406  -379.835880    0.000000  1.189012e-01  0.000000e+00
  0.490478  -540.465803  -379.854816    0.000000  1.208289e-01  0.000000e+00
  0.490639  -540.604411  -379.871405    0.000000  1.224435e-01  0.000000e+00
  0.490799  -540.743225  -379.885617    0.000000  1.237281e-01  0.000000e+00
  0.490959  -540.882236  -379.897429    0.000000  1.246681e-01  0.000000e+00
  0.491119  -541.021436  -379.906822    0.000000  1.252546e-01  0.000000e+00
  0.491279  -541.160816  -379.913784    0.000000  1.254941e-01  0.000000e+00
  0.491439  -541.300364  -379.918305    0.000000  1.253985e-01  0.000000e+00
  0.491599  -541.440068  -379.920384    0.000000  1.249813e-01  0.000000e+00
  0.491759  -541.579915  -379.920023    0.000000  1.242579e-01  0.000000e+00
  0.491919  -541.719892  -379.917227    0.000000  1.232451e-01  0.000000e+00
  0.492079  -541.859982  -379.912008    0.000000  1.219606e-01  0.000000e+00
  0.492239  -542.000171  -379.904383    0.000000  1.204235e-01  0.000000e+00
  0.492399  -542.140443  -379.894370    0.000000  1.186529e-01  0.000000e+00
  0.492559  -542.280779  -379.881995    0.000000  1.166689e-01  0.000000e+00
  0.492719  -542.421163  -379.867284    0.000000  1.144912e-01  0.000000e+00
  0.492879  -542.561577  -379.850270    0.000000  1.121394e-01  0.000000e+00
  0.493039  -542.702002  -379.830988    0.000000  1.096328e-01  0.000000e+00
  0.493199  -542.842419  -379.809476    0.000000  1.069901e-01  0.000000e+00
  0.493359  -542.982810  -379.785778    0.000000  1.042291e-01  0.000000e+00
  0.493519  -543.123155  -379.759937    0.000000  1.013667e-01  0.000000e+00
  0.493679  -543.263434  -379.732002    0.000000  9.841883e-02  0.000000e+00
  0.493839  -543.403629  -379.702024    0.000000  9.540017e-02  0.000000e+00
  0.493999  -543.543721  -379.670057    0.000000  9.232430e-02  0.000000e+00
  0.494159  -543.683690  -379.636155    0.000000  8.920354e-02  0.000000e+00
  0.494319  -543.823517  -379.600379    0.000000  8.604900e-02  0.000000e+00
  0.494479  -543.963184  -379.562787    0.000000  8.287058e-02  0.000000e+00
  0.494639  -544.102673  -379.523442    0.000000  7.967699e-02  0.000000e+00
  0.494799  -544.241966  -379.482409    0.000000  7.647578e-02  0.000000e+00
  0.494959  -544.381045  -379.439753    0.000000  7.327346e-02  0.000000e+00
  0.495119  -544.519894  -379.395542    0.000000  7.007546e-02  0.000000e+00
  0.495279  -544.658497  -379.349844    0.000000  6.688632e-02  0.000000e+00
  0.495439  -544.796839  -379.302729    0.000000  6.370967e-02  0.000000e+00
  0.495599  -544.934905  -379.254267    0.000000  6.054836e-02  0.000000e+00
  0.495759  -545.072682  -379.204531    0.000000  5.740452e-02  0.000000e+00
  0.495919  -545.210157  -379.153593    0.000000  5.427967e-02  0.000000e+00
  0.496079  -545.347319  -379.101525    0.000000  5.117477e-02  0.000000e+00
  0.496239  -545.484158  -379.048401    0.000000  4.809032e-02  0.000000e+00
  0.496399  -545.620664  -378.994294    0.000000  4.502644e-02  0.000000e+00
  0.496559  -545.756830  -378.939277    0.000000  4.198296e-02  0.000000e+00
  0.496719  -545.892649  -378.883424    0.000000  3.895948e-02  0.000000e+00
  0.496880  -546.028116  -378.826807    0.000000  3.595549e-02  0.000000e+00
  0.497040  -546.163228  -378.769499    0.000000  3.297038e-02  0.000000e+00
  0.497200  -546.297983  -378.711571    0.000000  3.000361e-02  0.000000e+00
  0.497360  -546.432380  -378.653096    0.000000  2.705472e-02  0.000000e+00
  0.497520  -546.566422  -378.594142    0.000000  2.412344e-02  0.000000e+00
  0.497680  -546.700111  -378.534779    0.000000  2.120970e-02  0.000000e+00
  0.497840  -546.833453  -378.475074    0.000000  1.831192e-02  0.000000e+00
  0.498000  -546.966455  -378.415094    0.000000  1.542712e-02  0.000000e+00
  0.498160  -547.099126  -378.354904    0.000000  1.255275e-02  0.000000e+00
  0.498320  -547.231477  -378.294568    0.000000  9.686797e-03  0.000000e+00
  0.498480  -547.363519  -378.234147    0.000000  6.827735e-03  0.000000e+00
  0.498640  -547.495267  -378.173703    0.000000  3.974546e-03  0.000000e+00
  0.498800  -547.626736  -378.113296    0.000000  1.126693e-03  0.000000e+00
  0.498960  -547.757941  -378.052984    0.000000  1.715889e-03  0.000000e+00
  0.499120  -547.888902  -377.992823    0.000000  4.552806e-03  0.000000e+00
  0.499280  -548.019635  -377.932870    0.000000  7.383211e-03  0.000000e+00
  0.499440  -548.150161  -377.873180    0.000000  1.020582e-02  0.000000e+00
  0.499600  -548.280501  -377.813806    0.000000  1.301893e-02  0.000000e+00
  0.499760  -548.410676  -377.754799    0.000000  1.582043e-02  0.000000e+00
  0.499920  -548.540707  -377.696211    0.000000  1.860780e-02  0.000000e+00
  0.500080  -548.670618  -377.638091    0.000000  2.137817e-02  0.000000e+00
  0.500240  -548.800431  -377.580487    0.000000  2.412831e-02  0.000000e+00
  0.500400  -548.930170  -377.523447    0.000000  2.685467e-02  0.000000e+00
  0.500560  -549.059859  -377.467017    0.000000  2.955340e-02  0.000000e+00
  0.500720  -549.189521  -377.411240    0.000000  3.222040e-02  0.000000e+00
  0.500880  -549.319181  -377.356162    0.000000  3.485133e-02  0.000000e+00
  0.501040  -549.448862  -377.301823    0.000000  3.744169e-02  0.000000e+00
  0.501200  -549.578588  -377.248266    0.000000  3.998681e-02  0.000000e+00
  0.501360  -549.708383  -377.195530    0.000000  4.248194e-02  0.000000e+00
  0.501520  -549.838270  -377.143655    0.000000  4.492230e-02  0.000000e+00
  0.501680  -549.968272  -377.092677    0.000000  4.730308e-02  0.000000e+00
  0.501840  -550.098411  -377.042634    0.000000  4.961959e-02  0.000000e+00
  0.502000  -550.228708  -376.993561    0.000000  5.186720e-02  0.000000e+00
  0.502160  -550.359186  -376.945493    0.000000  5.404151e-02  0.000000e+00
  0.502320  -550.489863  -376.898463    0.000000  5.613834e-02  0.000000e+00
  0.502480  -550.620759  -376.852502    0.000000  5.815378e-02  0.000000e+00
  0.502640  -550.751892  -376.807642    0.000000  6.008451e-02  0.000000e+00
  0.502800  -550.883279  -376.763914    0.000000  6.192879e-02  0.000000e+00
  0.502960  -551.014936  -376.721346    0.000000  6.368565e-02  0.000000e+00
  0.503120  -551.146878  -376.679966    0.000000  6.535424e-02  0.000000e+00
  0.503281  -551.279117  -376.639800    0.000000  6.693389e-02  0.000000e+00
  0.503441  -551.411668  -376.600876    0.000000  6.842412e-02  0.000000e+00
  0.503601  -551.544541  -376.563217    0.000000  6.982462e-02  0.000000e+00
  0.503761  -551.677746  -376.526847    0.000000  7.113525e-02  0.000000e+00
  0.503921  -551.811293  -376.491790    0.000000  7.235610e-02  0.000000e+00
  0.504081  -551.945191  -376.458067    0.000000  7.348742e-02  0.000000e+00
  0.504241  -552.079447  -376.425698    0.000000  7.452968e-02  0.000000e+00
  0.504401  -552.214067  -376.394705    0.000000  7.548354e-02  0.000000e+00
  0.504561  -552.349057  -376.365105    0.000000  7.634986e-02  0.000000e+00
  0.504721  -552.484422  -376.336917    0.000000  7.712970e-02  0.000000e+00
  0.504881  -552.620164  -376.310158    0.000000  7.782430e-02  0.000000e+00
  0.505041  -552.756288  -376.284843    0.000000  7.843509e-02  0.000000e+00
  0.505201  -552.892794  -376.260989    0.000000  7.896369e-02  0.000000e+00
  0.505361  -553.029685  -376.238608    0.000000  7.941188e-02  0.000000e+00
  0.505521  -553.166959  -376.217716    0.000000  7.978161e-02  0.000000e+00
  0.505681  -553.304618  -376.198323    0.000000  8.007497e-02  0.000000e+00
  0.505841  -553.442658  -376.180443    0.000000  8.029419e-02  0.000000e+00
  0.506001  -553.581079  -376.164085    0.000000  8.044165e-02  0.000000e+00
  0.506161  -553.719877  -376.149259    0.000000  8.051982e-02  0.000000e+00
  0.506321  -553.859049  -376.135975    0.000000  8.053127e-02  0.000000e+00
  0.506481  -553.998591  -376.124240    0.000000  8.047867e-02  0.000000e+00
  0.506641  -554.138497  -376.114062    0.000000  8.036476e-02  0.000000e+00
  0.506801  -554.278762  -376.105448    0.000000  8.019233e-02  0.000000e+00
  0.506961  -554.419379  -376.098404    0.000000  7.996421e-02  0.000000e+00
  0.507121  -554.560342  -376.092934    0.000000  7.968328e-02  0.000000e+00
  0.507281  -554.701643  -376.089042    0.000000  7.935240e-02  0.000000e+00
  0.507441  -554.843274  -376.086732    0.000000  7.897448e-02  0.000000e+00
  0.507601  -554.985226  -376.086007    0.000000  7.855237e-02  0.000000e+00
  0.507761  -555.127490  -376.086868    0.000000  7.808892e-02  0.000000e+00
  0.507921  -555.270056  -376.089317    0.000000  7.758696e-02  0.000000e+00
  0.508081  -555.412914  -376.093354    0.000000  7.704926e-02  0.000000e+00
  0.508241  -555.556053  -376.098978    0.000000  7.647853e-02  0.000000e+00
  0.508401  -555.699461  -376.106190    0.000000  7.587742e-02  0.000000e+00
  0.508561  -555.843128  -376.114986    0.000000  7.524852e-02  0.000000e+00
  0.508721  -555.987040  -376.125365    0.000000  7.459434e-02  0.000000e+00
  0.508881  -556.131185  -376.137323    0.000000  7.391729e-02  0.000000e+00
  0.509041  -556.275551  -376.150857    0.000000  7.321972e-02  0.000000e+00
  0.509201  -556.420123  -376.165962    0.000000  7.250385e-02  0.000000e+00
  0.509361  -556.564888  -376.182633    0.000000  7.177183e-02  0.000000e+00
  0.509522  -556.709833  -376.200865    0.000000  7.102570e-02  0.000000e+00
  0.509682  -556.854941  -376.220651    0.000000  7.026741e-02  0.000000e+00
  0.509842  -557.000200  -376.241984    0.000000  6.949878e-02  0.000000e+00
  0.510002  -557.145594  -376.264857    0.000000  6.872156e-02  0.000000e+00
  0.510162  -557.291107  -376.289261    0.000000  6.793736e-02  0.000000e+00
  0.510322  -557.436725  -376.315188    0.000000  6.714773e-02  0.000000e+00
  0.510482  -557.582432  -376.342627    0.000000  6.635407e-02  0.000000e+00
  0.510642  -557.728211  -376.371571    0.000000  6.555771e-02  0.000000e+00
  0.510802  -557.874046  -376.402007    0.000000  6.475988e-02  0.000000e+00
  0.510962  -558.019922  -376.433925    0.000000  6.396169e-02  0.000000e+00
  0.511122  -558.165822  -376.467313    0.000000  6.316417e-02  0.000000e+00
  0.511282  -558.311730  -376.502159    0.000000  6.236827e-02  0.000000e+00
  0.511442  -558.457629  -376.538451    0.000000  6.157482e-02  0.000000e+00
  0.511602  -558.603501  -376.576176    0.000000  6.078459e-02  0.000000e+00
  0.511762  -558.749332  -376.615319    0.000000  5.999824e-02  0.000000e+00
  0.511922  -558.895103  -376.655867    0.000000  5.921638e-02  0.000000e+00
  0.512082  -559.040798  -376.697806    0.000000  5.843951e-02  0.000000e+00
